dataset,a,b,vocab_size,delta,abs_delta,arr_dist,gc_dist,kmer_dist
vaishnav,vaishnav_train_1936020,vaishnav_train_2119525,2,-8.3613948689765,8.3613948689765,0.22333333333333336,0.07405119152691969,1.1057943925233644
vaishnav,vaishnav_train_1936020,vaishnav_train_2212434,2,-5.9300428209284,5.9300428209284,0.003333333333333336,0.02859664607237422,1.0510280373831775
vaishnav,vaishnav_train_1936020,vaishnav_train_224632,2,-8.9300428209284,8.9300428209284,0.043333333333333335,0.09223300970873788,1.1244859813084114
vaishnav,vaishnav_train_1936020,vaishnav_train_520331,2,-11.9300428209284,11.9300428209284,0.19000000000000003,0.08314210061782878,1.0388785046728972
vaishnav,vaishnav_train_2119525,vaishnav_train_2212434,2,2.4313520480480992,2.4313520480480992,0.22666666666666668,0.04545454545454547,1.1962616822429908
vaishnav,vaishnav_train_2119525,vaishnav_train_224632,2,-0.5686479519519008,0.5686479519519008,0.26666666666666666,0.018181818181818188,1.2149532710280373
vaishnav,vaishnav_train_2119525,vaishnav_train_520331,2,-3.5686479519519008,3.5686479519519008,0.08,0.009090909090909094,0.9906542056074764
vaishnav,vaishnav_train_2212434,vaishnav_train_224632,2,-3.0,3.0,0.04,0.06363636363636366,1.1401869158878504
vaishnav,vaishnav_train_2212434,vaishnav_train_520331,2,-6.0,6.0,0.18666666666666668,0.054545454545454564,1.102803738317757
vaishnav,vaishnav_train_224632,vaishnav_train_520331,2,-3.0,3.0,0.18666666666666668,0.009090909090909094,1.0093457943925235
vaishnav,vaishnav_train_1607106,vaishnav_train_2155001,3,3.08760476212365,3.08760476212365,0.6422222222222221,0.027272727272727226,1.2149532710280375
vaishnav,vaishnav_train_1612291,vaishnav_train_2072842,3,-0.9749059634146011,0.9749059634146011,0.25777777777777783,0.009090909090909038,1.1401869158878504
vaishnav,vaishnav_train_1629842,vaishnav_train_193035,3,-1.0,1.0,0.16666666666666666,0.09999999999999998,1.046728971962617
vaishnav,vaishnav_train_1629842,vaishnav_train_300609,3,0.0,0.0,0.13555555555555554,0.027272727272727282,0.97196261682243
vaishnav,vaishnav_train_193035,vaishnav_train_300609,3,1.0,1.0,0.08,0.12727272727272726,1.046728971962617
vaishnav,vaishnav_train_1631901,vaishnav_train_1659887,2,-3.0195920585113,3.0195920585113,0.09666666666666668,0.0636363636363636,1.0654205607476634
vaishnav,vaishnav_train_1631901,vaishnav_train_1774472,2,-1.0,1.0,0.26666666666666666,0.0727272727272727,1.2149532710280373
vaishnav,vaishnav_train_1631901,vaishnav_train_266163,2,-0.22397895438020043,0.22397895438020043,0.20666666666666667,0.0636363636363636,1.158878504672897
vaishnav,vaishnav_train_1631901,vaishnav_train_871830,2,0.6187677241545995,0.6187677241545995,0.19666666666666666,0.045454545454545414,1.0841121495327104
vaishnav,vaishnav_train_1659887,vaishnav_train_1774472,2,2.0195920585113,2.0195920585113,0.17,0.009090909090909094,1.1962616822429903
vaishnav,vaishnav_train_1659887,vaishnav_train_266163,2,2.7956131041310996,2.7956131041310996,0.11,0.0,1.3457943925233646
vaishnav,vaishnav_train_1659887,vaishnav_train_871830,2,3.6383597826658995,3.6383597826658995,0.09999999999999999,0.018181818181818188,1.2149532710280373
vaishnav,vaishnav_train_1774472,vaishnav_train_266163,2,0.7760210456197996,0.7760210456197996,0.2733333333333334,0.009090909090909094,1.1962616822429908
vaishnav,vaishnav_train_1774472,vaishnav_train_871830,2,1.6187677241545995,1.6187677241545995,0.26333333333333336,0.027272727272727282,1.2710280373831777
vaishnav,vaishnav_train_266163,vaishnav_train_871830,2,0.8427466785347999,0.8427466785347999,0.010000000000000009,0.018181818181818188,1.1028037383177571
vaishnav,vaishnav_train_1632318,vaishnav_train_1705266,2,-6.36108766257769,6.36108766257769,0.08666666666666667,0.018181818181818132,1.0467289719626167
vaishnav,vaishnav_train_1632318,vaishnav_train_1712767,2,-3.5384773700369507,3.5384773700369507,0.023333333333333334,0.009090909090909094,1.158878504672897
vaishnav,vaishnav_train_1632318,vaishnav_train_201205,2,-3.36108766257769,3.36108766257769,0.016666666666666663,0.009090909090909094,1.102803738317757
vaishnav,vaishnav_train_1632318,vaishnav_train_2021435,2,-4.36108766257769,4.36108766257769,0.2733333333333333,0.0,1.2149532710280373
vaishnav,vaishnav_train_1632318,vaishnav_train_794069,2,-3.5385331170501804,3.5385331170501804,0.10999999999999999,0.03636363636363632,1.1962616822429908
vaishnav,vaishnav_train_1632318,vaishnav_train_847056,2,-8.32046138794789,8.32046138794789,0.02999999999999999,0.03838383838383835,1.1934134401424124
vaishnav,vaishnav_train_1632318,vaishnav_train_867045,2,-3.6035174761017004,3.6035174761017004,0.21666666666666667,0.049791492910759017,1.1944983248104388
vaishnav,vaishnav_train_1632318,vaishnav_train_918717,2,-8.36108766257769,8.36108766257769,0.2833333333333333,0.0,1.0841121495327102
vaishnav,vaishnav_train_1632318,vaishnav_train_99655,2,-8.36108766257769,8.36108766257769,0.06666666666666665,0.009090909090909094,1.2336448598130842
vaishnav,vaishnav_train_1705266,vaishnav_train_1712767,2,2.8226102925407393,2.8226102925407393,0.11,0.009090909090909038,1.02803738317757
vaishnav,vaishnav_train_1705266,vaishnav_train_201205,2,3.0,3.0,0.10333333333333333,0.027272727272727226,1.0467289719626167
vaishnav,vaishnav_train_1705266,vaishnav_train_2021435,2,2.0,2.0,0.36000000000000004,0.018181818181818132,1.1775700934579438
vaishnav,vaishnav_train_1705266,vaishnav_train_794069,2,2.8225545455275096,2.8225545455275096,0.19666666666666666,0.018181818181818188,1.0841121495327104
vaishnav,vaishnav_train_1705266,vaishnav_train_847056,2,-1.9593737253702006,1.9593737253702006,0.05666666666666668,0.02020202020202022,1.024833110814419
vaishnav,vaishnav_train_1705266,vaishnav_train_867045,2,2.7575701864759896,2.7575701864759896,0.20333333333333334,0.06797331109257715,1.101745723858226
vaishnav,vaishnav_train_1705266,vaishnav_train_918717,2,-2.0,2.0,0.36999999999999994,0.018181818181818132,1.02803738317757
vaishnav,vaishnav_train_1705266,vaishnav_train_99655,2,-2.0,2.0,0.15333333333333332,0.009090909090909038,1.102803738317757
vaishnav,vaishnav_train_1712767,vaishnav_train_201205,2,0.17738970745926075,0.17738970745926075,0.006666666666666672,0.018181818181818188,1.1588785046728973
vaishnav,vaishnav_train_1712767,vaishnav_train_2021435,2,-0.8226102925407393,0.8226102925407393,0.25,0.009090909090909094,1.0654205607476634
vaishnav,vaishnav_train_1712767,vaishnav_train_794069,2,-5.574701322963449e-05,5.574701322963449e-05,0.08666666666666667,0.027272727272727226,1.177570093457944
vaishnav,vaishnav_train_1712767,vaishnav_train_847056,2,-4.78198401791094,4.78198401791094,0.05333333333333332,0.02929292929292926,1.1750778816199379
vaishnav,vaishnav_train_1712767,vaishnav_train_867045,2,-0.06504010606474964,0.06504010606474964,0.24,0.05888240200166811,1.0828777993299241
vaishnav,vaishnav_train_1712767,vaishnav_train_918717,2,-4.822610292540739,4.822610292540739,0.26,0.009090909090909094,1.1401869158878504
vaishnav,vaishnav_train_1712767,vaishnav_train_99655,2,-4.822610292540739,4.822610292540739,0.043333333333333314,0.0,0.9719626168224298
vaishnav,vaishnav_train_201205,vaishnav_train_2021435,2,-1.0,1.0,0.25666666666666665,0.009090909090909094,1.2710280373831773
vaishnav,vaishnav_train_201205,vaishnav_train_794069,2,-0.17744545447249038,0.17744545447249038,0.09333333333333334,0.045454545454545414,1.0654205607476634
vaishnav,vaishnav_train_201205,vaishnav_train_847056,2,-4.959373725370201,4.959373725370201,0.046666666666666655,0.04747474747474745,1.006497552291945
vaishnav,vaishnav_train_201205,vaishnav_train_867045,2,-0.24242981352401038,0.24242981352401038,0.2333333333333333,0.04070058381984992,1.1391289014283195
vaishnav,vaishnav_train_201205,vaishnav_train_918717,2,-5.0,5.0,0.26666666666666666,0.009090909090909094,1.102803738317757
vaishnav,vaishnav_train_201205,vaishnav_train_99655,2,-5.0,5.0,0.04999999999999999,0.018181818181818188,1.233644859813084
vaishnav,vaishnav_train_2021435,vaishnav_train_794069,2,0.8225545455275096,0.8225545455275096,0.17,0.03636363636363632,1.1962616822429908
vaishnav,vaishnav_train_2021435,vaishnav_train_847056,2,-3.9593737253702006,3.9593737253702006,0.3033333333333333,0.03838383838383835,1.2286604361370719
vaishnav,vaishnav_train_2021435,vaishnav_train_867045,2,0.7575701864759896,0.7575701864759896,0.15666666666666665,0.049791492910759017,1.0818197848703932
vaishnav,vaishnav_train_2021435,vaishnav_train_918717,2,-4.0,4.0,0.01,0.0,1.233644859813084
vaishnav,vaishnav_train_2021435,vaishnav_train_99655,2,-4.0,4.0,0.20666666666666667,0.009090909090909094,1.1962616822429906
vaishnav,vaishnav_train_794069,vaishnav_train_847056,2,-4.78192827089771,4.78192827089771,0.13999999999999999,0.002020202020202033,1.208900756564308
vaishnav,vaishnav_train_794069,vaishnav_train_867045,2,-0.06498435905152,0.06498435905152,0.32666666666666666,0.08615512927439534,1.138599894198554
vaishnav,vaishnav_train_794069,vaishnav_train_918717,2,-4.82255454552751,4.82255454552751,0.17333333333333334,0.03636363636363632,1.1214953271028036
vaishnav,vaishnav_train_794069,vaishnav_train_99655,2,-4.82255454552751,4.82255454552751,0.04333333333333334,0.027272727272727226,1.2149532710280373
vaishnav,vaishnav_train_847056,vaishnav_train_867045,2,4.71694391184619,4.71694391184619,0.18666666666666668,0.08817533129459737,1.3187780772686433
vaishnav,vaishnav_train_847056,vaishnav_train_918717,2,-0.0406262746297994,0.0406262746297994,0.3133333333333333,0.03838383838383835,1.0809078771695595
vaishnav,vaishnav_train_847056,vaishnav_train_99655,2,-0.0406262746297994,0.0406262746297994,0.09666666666666664,0.02929292929292926,1.0622162883845128
vaishnav,vaishnav_train_867045,vaishnav_train_918717,2,-4.75757018647599,4.75757018647599,0.16666666666666666,0.049791492910759017,1.0449656145300652
vaishnav,vaishnav_train_867045,vaishnav_train_99655,2,-4.75757018647599,4.75757018647599,0.2833333333333333,0.05888240200166811,1.1012167166284605
vaishnav,vaishnav_train_918717,vaishnav_train_99655,2,0.0,0.0,0.21666666666666667,0.009090909090909094,1.0654205607476634
vaishnav,vaishnav_train_1633401,vaishnav_train_443204,3,-2.0,2.0,0.38666666666666666,0.018181818181818188,1.2897196261682242
vaishnav,vaishnav_train_1633401,vaishnav_train_493401,3,-3.0,3.0,0.06222222222222223,0.0727272727272727,0.9532710280373831
vaishnav,vaishnav_train_443204,vaishnav_train_493401,3,-1.0,1.0,0.3244444444444444,0.05454545454545451,1.102803738317757
vaishnav,vaishnav_train_1635112,vaishnav_train_899857,3,4.887588898072431,4.887588898072431,0.05111111111111111,0.020926243567752967,1.0783050539878414
vaishnav,vaishnav_train_1674182,vaishnav_train_401097,2,2.0644765442559994,2.0644765442559994,0.07666666666666666,0.1056713928273561,1.213366249338741
vaishnav,vaishnav_train_1674182,vaishnav_train_441134,2,2.0644765442559994,2.0644765442559994,0.1366666666666667,0.06930775646371973,1.0827014635866687
vaishnav,vaishnav_train_1674182,vaishnav_train_998397,2,-1.7575952099193,1.7575952099193,0.14,0.09658048373644701,1.231528830894022
vaishnav,vaishnav_train_401097,vaishnav_train_441134,2,0.0,0.0,0.06000000000000002,0.036363636363636376,1.1775700934579438
vaishnav,vaishnav_train_401097,vaishnav_train_998397,2,-3.8220717541752993,3.8220717541752993,0.06333333333333335,0.009090909090909094,1.0654205607476634
vaishnav,vaishnav_train_441134,vaishnav_train_998397,2,-3.8220717541752993,3.8220717541752993,0.003333333333333336,0.027272727272727282,1.1401869158878504
vaishnav,vaishnav_train_1685968,vaishnav_train_1781142,4,1.0,1.0,0.14833333333333332,0.0727272727272727,1.1962616822429908
vaishnav,vaishnav_train_1685968,vaishnav_train_2452645,4,5.5417348667073,5.5417348667073,0.18499999999999997,0.1454545454545454,1.2149532710280373
vaishnav,vaishnav_train_1781142,vaishnav_train_2452645,4,4.5417348667073,4.5417348667073,0.036666666666666646,0.0727272727272727,1.158878504672897
vaishnav,vaishnav_train_1687312,vaishnav_train_2435006,2,-2.063010789323201,2.063010789323201,0.22999999999999998,0.13636363636363635,1.1401869158878504
vaishnav,vaishnav_train_1689070,vaishnav_train_953637,3,-4.0,4.0,0.35333333333333333,0.009090909090909094,0.9532710280373832
vaishnav,vaishnav_train_1691823,vaishnav_train_2052467,3,-3.3169631684370007,3.3169631684370007,0.04666666666666666,0.04103419516263557,1.2706753658966672
vaishnav,vaishnav_train_2052467,vaishnav_train_2079203,3,1.2953371167854009,1.2953371167854009,0.04666666666666666,0.08648874061718104,1.3066478575207192
vaishnav,vaishnav_train_1691936,vaishnav_train_621447,4,-1.6066157915738994,1.6066157915738994,0.5650000000000001,0.018181818181818188,1.1401869158878504
vaishnav,vaishnav_train_1695954,vaishnav_train_2537042,2,-4.4361335221878,4.4361335221878,0.10666666666666669,0.01851851851851849,1.2190476190476192
vaishnav,vaishnav_train_1695954,vaishnav_train_712396,2,-0.18049346676919953,0.18049346676919953,0.09333333333333334,0.09006734006734007,1.1750778816199376
vaishnav,vaishnav_train_1695954,vaishnav_train_90232,2,1.4320116699975003,1.4320116699975003,0.02999999999999999,0.019023569023568998,1.1179350244770805
vaishnav,vaishnav_train_2537042,vaishnav_train_712396,2,4.255640055418601,4.255640055418601,0.013333333333333336,0.10858585858585856,1.0241210502892746
vaishnav,vaishnav_train_2537042,vaishnav_train_90232,2,5.868145192185301,5.868145192185301,0.1366666666666667,0.0005050505050505083,1.1941255006675568
vaishnav,vaishnav_train_712396,vaishnav_train_90232,2,1.6125051367666998,1.6125051367666998,0.12333333333333334,0.10909090909090907,1.1214953271028036
vaishnav,vaishnav_train_169889,vaishnav_train_658973,3,0.2891832332222002,0.2891832332222002,0.01777777777777779,0.036363636363636376,1.1214953271028036
vaishnav,vaishnav_train_1703563,vaishnav_train_214670,3,0.0,0.0,0.31777777777777777,0.09683069224353624,1.157467818726856
vaishnav,vaishnav_train_1703563,vaishnav_train_2256916,3,4.0,4.0,0.43999999999999995,0.027272727272727282,1.1775700934579438
vaishnav,vaishnav_train_1703563,vaishnav_train_360959,3,-1.0,1.0,0.48666666666666675,0.19090909090909092,1.2149532710280373
vaishnav,vaishnav_train_214670,vaishnav_train_2256916,3,4.0,4.0,0.12222222222222222,0.06955796497080896,1.045847293246341
vaishnav,vaishnav_train_214670,vaishnav_train_360959,3,-1.0,1.0,0.6133333333333333,0.09407839866555467,1.0243343325692118
vaishnav,vaishnav_train_2256916,vaishnav_train_360959,3,-5.0,5.0,0.62,0.16363636363636364,1.2710280373831775
vaishnav,vaishnav_train_1703652,vaishnav_train_2312161,3,2.0888326427456008,2.0888326427456008,0.25999999999999995,0.036363636363636376,1.233644859813084
vaishnav,vaishnav_train_1711681,vaishnav_train_2304644,3,4.0,4.0,0.004444444444444448,0.027272727272727337,1.046728971962617
vaishnav,vaishnav_train_1711681,vaishnav_train_633988,3,2.0,2.0,0.15555555555555559,0.027272727272727226,1.102803738317757
vaishnav,vaishnav_train_2304644,vaishnav_train_633988,3,-2.0,2.0,0.1511111111111111,0.054545454545454564,0.9906542056074765
vaishnav,vaishnav_train_1718103,vaishnav_train_2199785,3,0.3201281271728007,0.3201281271728007,0.5644444444444444,0.00909090909090915,1.1588785046728973
vaishnav,vaishnav_train_1718103,vaishnav_train_2487306,3,4.562946370677841,4.562946370677841,0.4288888888888889,0.09999999999999992,1.2710280373831775
vaishnav,vaishnav_train_1718103,vaishnav_train_596091,3,-1.0,1.0,0.25333333333333335,0.036363636363636376,0.9719626168224298
vaishnav,vaishnav_train_2199785,vaishnav_train_2487306,3,4.24281824350504,4.24281824350504,0.13555555555555554,0.10909090909090907,1.1401869158878504
vaishnav,vaishnav_train_2199785,vaishnav_train_596091,3,-1.3201281271728007,1.3201281271728007,0.6888888888888888,0.027272727272727226,0.9906542056074765
vaishnav,vaishnav_train_2487306,vaishnav_train_596091,3,-5.562946370677841,5.562946370677841,0.5666666666666667,0.1363636363636363,1.2523364485981308
vaishnav,vaishnav_train_1729907,vaishnav_train_2177673,3,-1.0,1.0,0.7244444444444444,0.09999999999999998,1.0654205607476634
vaishnav,vaishnav_train_2004529,vaishnav_train_2177673,3,3.0,3.0,0.7244444444444444,0.09090909090909088,1.0093457943925233
vaishnav,vaishnav_train_1730405,vaishnav_train_2456783,3,1.0,1.0,0.12000000000000001,0.04895746455379485,1.025745018515253
vaishnav,vaishnav_train_1730405,vaishnav_train_387800,3,-2.0,2.0,0.08444444444444445,0.039866555462885755,1.2108646070910223
vaishnav,vaishnav_train_1730405,vaishnav_train_479225,3,0.25525071884217,0.25525071884217,0.1511111111111111,0.014678899082568808,1.1581731616998763
vaishnav,vaishnav_train_1730405,vaishnav_train_778953,3,-1.0,1.0,0.05333333333333334,0.09441201000834032,1.062599188855581
vaishnav,vaishnav_train_2456783,vaishnav_train_387800,3,-3.0,3.0,0.03555555555555555,0.009090909090909094,1.054534250795933
vaishnav,vaishnav_train_2456783,vaishnav_train_479225,3,-0.74474928115783,0.74474928115783,0.27111111111111114,0.06363636363636366,1.1401869158878504
vaishnav,vaishnav_train_2456783,vaishnav_train_778953,3,-2.0,2.0,0.17333333333333334,0.04545454545454547,0.8598130841121494
vaishnav,vaishnav_train_387800,vaishnav_train_479225,3,2.25525071884217,2.25525071884217,0.23555555555555555,0.054545454545454564,1.1952346718701858
vaishnav,vaishnav_train_387800,vaishnav_train_778953,3,1.0,1.0,0.1377777777777778,0.054545454545454564,1.1095820067782687
vaishnav,vaishnav_train_479225,vaishnav_train_778953,3,-1.25525071884217,1.25525071884217,0.09777777777777776,0.10909090909090913,1.1214953271028034
vaishnav,vaishnav_train_1735817,vaishnav_train_2177081,3,2.2586134930377995,2.2586134930377995,0.15555555555555556,0.0,1.0841121495327102
vaishnav,vaishnav_train_1735817,vaishnav_train_2530161,3,3.4049523656657996,3.4049523656657996,0.06444444444444443,0.045454545454545414,1.02803738317757
vaishnav,vaishnav_train_2177081,vaishnav_train_2530161,3,1.1463388726280002,1.1463388726280002,0.21999999999999997,0.045454545454545414,0.9719626168224298
vaishnav,vaishnav_train_1747140,vaishnav_train_1845279,2,-1.0,1.0,0.2333333333333333,0.11818181818181822,1.0841121495327102
vaishnav,vaishnav_train_1747140,vaishnav_train_2464224,2,3.868186239379501,3.868186239379501,0.13333333333333333,0.05454545454545451,1.1401869158878504
