b_a,b_s,seq,truth_arrangement_sd,est_arrangement_sd,var_null,sf_gsi,gsi_naive,z_submitted,p_submitted,p_perm
0.0,2.0,19,0.0,0.0,0.0020929781364278253,0.0,0.04487937892946375,0.6477251712542397,0.5171627208602634,1.0
0.0,2.0,20,0.0,0.030341855469886225,0.0025149203396140976,0.01312209200584818,0.053731497832456364,1.3369571899166794,0.18123661122729628,0.984007996001999
0.0,2.0,21,0.0,0.0,0.00037605108954726904,0.0,0.05152976366877776,0.7246674755380765,0.4686560528879862,1.0
0.0,2.0,22,0.0,0.0,0.003820946168208964,0.0,0.050452353009284856,0.05208636829198754,0.9584598747493138,1.0
0.0,2.0,23,0.0,0.0,0.011710682803756426,0.0,0.11468631672039516,0.653346226424465,0.513533097304522,1.0
0.0,2.0,24,0.0,0.03350806556536133,0.004319638325017554,0.017892564822647155,0.07432310984665082,1.1773767427622386,0.2390451684102768,1.0
0.0,2.0,25,0.0,0.0,0.0010519052620450624,0.0,0.05143957301474731,0.9102492756832941,0.3626910626605606,1.0
0.0,2.0,26,0.0,0.0,0.002407673669355913,0.0,0.07261437879398179,0.24024118113643633,0.8101432903859251,1.0
0.0,2.0,27,0.0,0.007905694150420922,0.0014508842782734255,0.005443814599090389,0.04996219537971634,2.36752776592395,0.017907376293343935,1.0
0.0,2.0,28,0.0,0.0,0.00235575480882745,0.0,0.06550128836152914,0.1603186849959541,0.8726300407470602,1.0
0.0,2.0,29,0.0,2.24873312656119e-16,0.00038215097521278617,1.2462289989404253e-16,0.07196227337391102,0.3345709540919882,0.7379487586222462,1.0
0.0,2.0,30,0.0,0.03603697159219653,0.0020122260951864115,0.01585272655504135,0.056892179661330915,1.707407501425744,0.08774633705652124,0.8730634682658671
0.0,2.0,31,0.0,0.0,0.002471113843604178,0.0,0.0846130399813044,0.8630769491571216,0.38809516065508465,1.0
0.0,2.0,32,0.0,0.007964351580170415,0.0008084316534933458,0.004934745977785666,0.07707934564135556,1.4692501556563735,0.1417649508677885,1.0
0.0,2.0,33,0.0,2.24873312656119e-16,0.001411614856889521,1.3351694782591784e-16,0.058108622413040684,1.7942974470772208,0.07276570537242111,1.0
0.0,2.0,34,0.0,2.24873312656119e-16,0.0013863555310123514,1.163665999669431e-16,0.06097031797217012,0.07106013783691283,0.9433498933318654,1.0
0.0,2.0,35,0.0,2.24873312656119e-16,0.0021132003392689003,1.365442608205843e-16,0.03938415403438235,1.3258830668422341,0.18487843265461512,1.0
0.0,2.0,36,0.0,0.0,0.005279397603676792,0.0,0.05454966539598988,0.7458384409338081,0.45576501544991244,1.0
0.0,2.0,37,0.0,0.0,0.0012808635597422928,0.0,0.033953320956602986,0.7895195972451953,0.4298083804020032,1.0
0.0,2.0,38,0.0,0.0,0.00245716860448282,0.0,0.10589367742544062,2.0356821239735954,0.041782285260444585,1.0
0.0,2.0,39,0.0,0.010005925262152366,0.0014259076107077215,0.005851199067980949,0.07950022377427739,0.3232353618558695,0.7465170021864396,1.0
0.0,2.0,40,0.0,0.028355132239388663,0.0038331827101929605,0.010933081599105023,0.03726004326585112,1.8140884881563453,0.06966410358864539,0.9995002498750625
0.0,2.0,41,0.0,0.041875842825605164,0.003692777328831318,0.03565337913714715,0.05435625329576967,0.5758509363736267,0.5647159411255895,0.991504247876062
0.0,2.0,42,0.0,0.0,0.00229886468715356,0.0,0.04902603226836681,0.6023022243759881,0.5469729804610739,1.0
0.0,2.0,43,0.0,0.006927894867682426,0.02273422300401653,0.0035790962016478633,0.03589267780135045,1.729855412139168,0.08365611128410722,1.0
0.0,2.0,44,0.0,0.0,0.0024045347962781496,0.0,0.04545232554287409,1.4508726526116453,0.14681532424964372,1.0
