model,reference,sd_arrange,sd_null,sd_full,var_arrange,var_null,var_full,sf_gsi,gsi_naive,arrangement_share,spacer_share,p_perm,p_gpd,z_submitted
billboard,-1.3805090188980103,0.048826232088182236,0.1523314843723093,0.25028852435584487,0.0023840009399290368,0.02320488113107112,0.06264434542422634,0.03536828185820743,0.19000934529337102,0.03805612340243364,0.3704225971861961,1.0,,0.25277141945575426
billboard,0.027576908469200134,0.2378639336723814,0.18645702136289397,0.23708369388428002,0.05657925094209906,0.0347662208155227,0.056208677905815,8.625474967146694,0.29694165563630665,1.0065928082653894,0.6185205222897798,0.044191161767646474,,3.2513477427168773
billboard,0.5871656537055969,0.07301480640620522,0.1738575299113024,0.303991466202847,0.005331161954535628,0.03022644070685941,0.09241081152415666,0.12435128987094096,0.781022467436997,0.05768980778988219,0.32708770985046554,1.0,,0.6511472892396626
billboard,-0.8975512385368347,0.052661959169340834,0.24685779439286884,0.28177066852155547,0.002773281943553321,0.0609387706525119,0.07939470963908428,0.0586729279714315,0.48177505602106185,0.03493031155552076,0.7675419549933473,1.0,,1.1097387945318977
billboard,-0.004046425223350525,0.07443626503270787,0.1851218335391318,0.2681010333442381,0.005540757552019527,0.03427009325289002,0.07187816408024829,18.395561742538042,3.6002265704983616,0.07708540727102538,0.4767803086154123,1.0,,0.2928532082879569
billboard,0.9447645545005798,0.02524670001873777,0.23503395332442195,0.24869123653386319,0.0006373958618361337,0.055240959215306557,0.06184733112874189,0.02672274261187079,0.27359338821978635,0.010305955814153491,0.8931825869788389,1.0,,0.14388681654818009
billboard,0.9045817852020264,0.03737072752898627,0.17155089343598998,0.16749090672838374,0.0013965712760457322,0.029429709038686393,0.028053203836696145,0.041312712836286014,0.16247113220062964,0.0497829511443855,1.0490676647844996,1.0,,0.7541580980197952
billboard,1.2450300455093384,0.04369059116395062,0.2069000100721788,0.24894048106242156,0.00190886775625548,0.0428076141678677,0.06197136311158987,0.03509199743535259,0.2058307110481133,0.030802416800454143,0.6907644437445306,1.0,,0.14295464875952907
billboard,-0.890131413936615,0.0,0.15699479513170836,0.30965442291303447,0.0,0.02464736569844708,0.0958858616296044,0.0,0.41871007996437204,0.0,0.25704900888993315,1.0,,0.48630877612004064
billboard,-1.0201470851898193,0.0596268292329881,0.2717282980593638,0.3431828842607408,0.0035553587643799246,0.07383626796623846,0.11777449204952099,0.05844924726897916,0.44523744984521735,0.030187850548189944,0.6269291990254757,1.0,,0.7266122283250049
billboard,-0.6253593564033508,0.07283682247365554,0.252820330101504,0.2549916748176841,0.005305202708058813,0.06391811931263344,0.06502075422632754,0.11647194805329895,0.4806077119237442,0.08159245107480904,0.9830418006248284,1.0,,0.3717706706516603
